7,7,6,6,4,4,10,10,400,400,0,38,3
7,7,6,6,4,4,10,10,400,400,20,0,3
7,7,6,6,4,4,10,10,400,400,0,38,3
7,7,6,6,4,4,10,10,400,400,16,0,3
7,7,6,6,4,4,10,10,400,400,0,62,3
7,7,6,6,4,4,10,10,400,400,32,0,3
7,7,6,6,4,7,10,10,400,350,0,189,3
7,7,6,6,4,7,10,10,400,350,0,187,3
7,7,6,6,4,7,10,10,400,350,0,182,3
7,7,6,6,4,7,10,10,400,350,0,191,3
7,7,6,6,4,7,10,10,400,350,0,182,3
7,7,6,6,4,7,10,10,400,350,0,160,3
7,7,6,6,4,39,10,10,400,600,0,126,3
7,7,6,6,4,39,10,10,400,600,0,96,3
7,7,6,6,4,39,10,10,400,600,0,144,3
7,7,6,6,4,39,10,10,400,600,0,90,3
7,7,6,6,4,39,10,10,400,600,0,138,3
7,7,6,6,4,39,10,10,400,600,0,102,3
7,7,6,6,4,5,10,10,400,400,140,0,3
7,7,6,6,4,5,10,10,400,400,94,0,3
7,7,6,6,4,5,10,10,400,400,87,0,3
7,7,6,6,4,5,10,10,400,400,174,0,3
7,7,6,6,4,5,10,10,400,400,147,0,3
7,7,6,6,4,5,10,10,400,400,120,0,3
7,7,6,6,4,74,10,10,400,700,0,318,3
7,7,6,6,4,74,10,10,400,700,0,274,3
7,7,6,6,4,74,10,10,400,700,0,318,3
7,7,6,6,4,74,10,10,400,700,0,270,3
7,7,6,6,4,74,10,10,400,700,0,230,3
7,7,6,6,4,74,10,10,400,700,0,272,3
7,7,6,6,4,93,10,10,400,600,365,0,3
7,7,6,6,4,93,10,10,400,600,375,0,3
7,7,6,6,4,93,10,10,400,600,360,0,3
7,7,6,6,4,93,10,10,400,600,370,0,3
7,7,6,6,4,93,10,10,400,600,360,0,3
7,7,6,6,4,93,10,10,400,600,370,0,3
7,7,6,6,4,448,10,10,400,750,0,271,3
7,7,6,6,4,448,10,10,400,750,0,278,3
7,7,6,6,4,448,10,10,400,750,0,188,3
7,7,6,6,4,448,10,10,400,750,0,243,3
7,7,6,6,4,448,10,10,400,750,0,204,3
7,7,6,6,4,448,10,10,400,750,0,227,3
7,7,6,6,4,38,10,10,400,1600,0,1336,3
7,7,6,6,4,38,10,10,400,1600,0,1335,3
7,7,6,6,4,38,10,10,400,1600,0,1336,3
7,7,6,6,4,38,10,10,400,1600,0,1344,3
7,7,6,6,4,38,10,10,400,1600,0,1348,3
7,7,6,6,4,38,10,10,400,1600,0,1335,3
7,7,6,6,4,1755,10,10,400,1200,0,480,3
7,7,6,6,4,1755,10,10,400,1200,0,444,3
7,7,6,6,4,1755,10,10,400,1200,0,474,3
7,7,6,6,4,1755,10,10,400,1200,0,438,3
7,7,6,6,4,1755,10,10,400,1200,0,480,3
7,7,6,6,4,1755,10,10,400,1200,0,438,3
7,7,6,6,4,40,10,10,400,1500,0,1040,3
7,7,6,6,4,40,10,10,400,1500,0,1085,3
7,7,6,6,4,40,10,10,400,1500,0,1070,3
7,7,6,6,4,40,10,10,400,1500,0,1095,3
7,7,6,6,4,40,10,10,400,1500,0,1065,3
7,7,6,6,4,40,10,10,400,1500,0,1095,3
7,7,6,6,7,7,10,10,350,350,0,38,3
7,7,6,6,7,7,10,10,350,350,0,15,3
7,7,6,6,7,7,10,10,350,350,53,0,3
7,7,6,6,7,7,10,10,350,350,77,0,3
7,7,6,6,7,7,10,10,350,350,37,0,3
7,7,6,6,7,7,10,10,350,350,87,0,3
7,7,6,6,7,7,10,10,350,350,0,3,3
7,7,6,6,7,7,10,10,350,350,33,0,3
7,7,6,6,7,7,10,10,350,350,0,14,3
7,7,6,6,7,7,10,10,350,350,37,0,3
7,7,6,6,7,7,10,10,350,350,3,0,3
7,7,6,6,7,7,10,10,350,350,0,38,3
7,7,6,6,7,7,10,10,350,350,11,0,3
7,7,6,6,7,7,10,10,350,350,0,37,3
7,7,6,6,7,7,10,10,350,350,53,0,3
7,7,6,6,7,7,10,10,350,350,68,0,3
7,7,6,6,7,7,10,10,350,350,0,57,3
7,7,6,6,7,7,10,10,350,350,26,0,3
7,7,6,6,7,7,10,10,350,350,26,0,3
7,7,6,6,7,39,10,10,350,600,159,0,3
7,7,6,6,7,39,10,10,350,600,174,0,3
7,7,6,6,7,39,10,10,350,600,150,0,3
7,7,6,6,7,39,10,10,350,600,153,0,3
7,7,6,6,7,39,10,10,350,600,168,0,3
7,7,6,6,7,39,10,10,350,600,165,0,3
7,7,6,6,7,74,10,10,350,700,0,628,3
7,7,6,6,7,74,10,10,350,700,0,641,3
7,7,6,6,7,74,10,10,350,700,0,632,3
7,7,6,6,7,74,10,10,350,700,0,642,3
7,7,6,6,7,74,10,10,350,700,0,638,3
7,7,6,6,7,74,10,10,350,700,0,642,3
7,7,6,6,7,93,10,10,350,600,215,0,3
7,7,6,6,7,93,10,10,350,600,220,0,3
7,7,6,6,7,93,10,10,350,600,210,0,3
7,7,6,6,7,93,10,10,350,600,200,0,3
7,7,6,6,7,93,10,10,350,600,205,0,3
7,7,6,6,7,93,10,10,350,600,215,0,3
7,7,6,6,7,448,10,10,350,750,0,696,3
7,7,6,6,7,448,10,10,350,750,0,693,3
7,7,6,6,7,448,10,10,350,750,0,696,3
7,7,6,6,7,448,10,10,350,750,0,698,3
7,7,6,6,7,448,10,10,350,750,0,694,3
7,7,6,6,7,448,10,10,350,750,0,695,3
7,7,6,6,7,38,10,10,350,1600,0,1560,3
7,7,6,6,7,38,10,10,350,1600,0,1559,3
7,7,6,6,7,38,10,10,350,1600,0,1559,3
7,7,6,6,7,38,10,10,350,1600,0,1560,3
7,7,6,6,7,38,10,10,350,1600,0,1561,3
7,7,6,6,7,38,10,10,350,1600,0,1560,3
7,7,6,6,7,1755,10,10,350,1200,0,1029,3
7,7,6,6,7,1755,10,10,350,1200,0,1032,3
7,7,6,6,7,1755,10,10,350,1200,0,1038,3
7,7,6,6,7,1755,10,10,350,1200,0,1044,3
7,7,6,6,7,1755,10,10,350,1200,0,1038,3
7,7,6,6,7,1755,10,10,350,1200,0,1023,3
7,7,6,6,7,40,10,10,350,1500,0,1410,3
7,7,6,6,7,40,10,10,350,1500,0,1406,3
7,7,6,6,7,40,10,10,350,1500,0,1410,3
7,7,6,6,7,40,10,10,350,1500,0,1408,3
7,7,6,6,7,40,10,10,350,1500,0,1412,3
7,7,6,6,7,40,10,10,350,1500,0,1394,3
7,7,6,6,39,39,10,10,600,600,0,36,3
7,7,6,6,39,39,10,10,600,600,25,0,3
7,7,6,6,39,39,10,10,600,600,0,36,3
7,7,6,6,39,39,10,10,600,600,32,0,3
7,7,6,6,39,39,10,10,600,600,0,36,3
7,7,6,6,39,39,10,10,600,600,32,0,3
7,7,6,6,39,74,10,10,600,700,0,215,3
7,7,6,6,39,74,10,10,600,700,0,200,3
7,7,6,6,39,74,10,10,600,700,0,180,3
7,7,6,6,39,74,10,10,600,700,0,160,3
7,7,6,6,39,74,10,10,600,700,0,205,3
7,7,6,6,39,74,10,10,600,700,0,160,3
7,7,6,6,39,93,10,10,600,600,168,0,3
7,7,6,6,39,93,10,10,600,600,240,0,3
7,7,6,6,39,93,10,10,600,600,240,0,3
7,7,6,6,39,93,10,10,600,600,228,0,3
7,7,6,6,39,93,10,10,600,600,228,0,3
7,7,6,6,39,93,10,10,600,600,204,0,3
7,7,6,6,39,448,10,10,600,750,255,0,3
7,7,6,6,39,448,10,10,600,750,235,0,3
7,7,6,6,39,448,10,10,600,750,220,0,3
7,7,6,6,39,448,10,10,600,750,170,0,3
7,7,6,6,39,448,10,10,600,750,245,0,3
7,7,6,6,39,448,10,10,600,750,270,0,3
7,7,6,6,39,1755,10,10,600,1200,0,722,3
7,7,6,6,39,1755,10,10,600,1200,0,715,3
7,7,6,6,39,1755,10,10,600,1200,0,715,3
7,7,6,6,39,1755,10,10,600,1200,0,764,3
7,7,6,6,39,1755,10,10,600,1200,0,813,3
7,7,6,6,39,1755,10,10,600,1200,0,743,3
7,7,6,6,39,40,10,10,600,1500,0,1008,3
7,7,6,6,39,40,10,10,600,1500,0,1014,3
7,7,6,6,39,40,10,10,600,1500,0,1020,3
7,7,6,6,39,40,10,10,600,1500,0,996,3
7,7,6,6,39,40,10,10,600,1500,0,960,3
7,7,6,6,39,40,10,10,600,1500,0,1008,3
7,7,6,6,5,7,10,10,400,350,0,35,3
7,7,6,6,5,7,10,10,400,350,0,148,3
7,7,6,6,5,7,10,10,400,350,0,78,3
7,7,6,6,5,7,10,10,400,350,0,87,3
7,7,6,6,5,7,10,10,400,350,0,47,3
7,7,6,6,5,7,10,10,400,350,0,87,3
7,7,6,6,5,7,10,10,400,350,0,59,3
7,7,6,6,5,7,10,10,400,350,0,46,3
7,7,6,6,5,7,10,10,400,350,0,161,3
7,7,6,6,5,7,10,10,400,350,10,0,3
7,7,6,6,5,7,10,10,400,350,0,99,3
7,7,6,6,5,7,10,10,400,350,0,12,3
7,7,6,6,5,7,10,10,400,350,0,111,3
7,7,6,6,5,7,10,10,400,350,0,55,3
7,7,6,6,5,39,10,10,400,600,0,262,3
7,7,6,6,5,39,10,10,400,600,0,216,3
7,7,6,6,5,39,10,10,400,600,0,274,3
7,7,6,6,5,39,10,10,400,600,0,258,3
7,7,6,6,5,39,10,10,400,600,0,270,3
7,7,6,6,5,39,10,10,400,600,0,256,3
7,7,6,6,5,5,10,10,400,400,0,48,3
7,7,6,6,5,5,10,10,400,400,0,60,3
7,7,6,6,5,5,10,10,400,400,140,0,3
7,7,6,6,5,5,10,10,400,400,34,0,3
7,7,6,6,5,5,10,10,400,400,0,33,3
7,7,6,6,5,5,10,10,400,400,0,121,3
7,7,6,6,5,5,10,10,400,400,54,0,3
7,7,6,6,5,5,10,10,400,400,0,161,3
7,7,6,6,5,5,10,10,400,400,0,61,3
7,7,6,6,5,5,10,10,400,400,35,0,3
7,7,6,6,5,5,10,10,400,400,0,47,3
7,7,6,6,5,5,10,10,400,400,54,0,3
7,7,6,6,5,5,10,10,400,400,27,0,3
7,7,6,6,5,5,10,10,400,400,0,81,3
7,7,6,6,5,5,10,10,400,400,14,0,3
7,7,6,6,5,5,10,10,400,400,0,81,3
7,7,6,6,5,5,10,10,400,400,108,0,3
7,7,6,6,5,5,10,10,400,400,0,121,3
7,7,6,6,5,5,10,10,400,400,0,34,3
7,7,6,6,5,5,10,10,400,400,0,73,3
7,7,6,6,5,5,10,10,400,400,0,88,3
7,7,6,6,5,5,10,10,400,400,27,0,3
7,7,6,6,5,5,10,10,400,400,48,0,3
7,7,6,6,5,5,10,10,400,400,95,0,3
7,7,6,6,5,74,10,10,400,700,260,0,3
7,7,6,6,5,74,10,10,400,700,260,0,3
7,7,6,6,5,74,10,10,400,700,260,0,3
7,7,6,6,5,74,10,10,400,700,260,0,3
7,7,6,6,5,74,10,10,400,700,192,0,3
7,7,6,6,5,74,10,10,400,700,296,0,3
7,7,6,6,5,93,10,10,400,600,364,0,3
7,7,6,6,5,93,10,10,400,600,368,0,3
7,7,6,6,5,93,10,10,400,600,368,0,3
7,7,6,6,5,93,10,10,400,600,352,0,3
7,7,6,6,5,93,10,10,400,600,364,0,3
7,7,6,6,5,93,10,10,400,600,376,0,3
7,7,6,6,5,448,10,10,400,750,0,51,3
7,7,6,6,5,448,10,10,400,750,15,0,3
7,7,6,6,5,448,10,10,400,750,150,0,3
7,7,6,6,5,448,10,10,400,750,0,53,3
7,7,6,6,5,448,10,10,400,750,175,0,3
7,7,6,6,5,448,10,10,400,750,85,0,3
7,7,6,6,5,448,10,10,400,750,165,0,3
7,7,6,6,5,448,10,10,400,750,100,0,3
7,7,6,6,5,448,10,10,400,750,0,53,3
7,7,6,6,5,448,10,10,400,750,115,0,3
7,7,6,6,5,448,10,10,400,750,0,56,3
7,7,6,6,5,448,10,10,400,750,85,0,3
7,7,6,6,5,448,10,10,400,750,105,0,3
7,7,6,6,5,448,10,10,400,750,145,0,3
7,7,6,6,5,448,10,10,400,750,10,0,3
7,7,6,6,5,448,10,10,400,750,5,0,3
7,7,6,6,5,448,10,10,400,750,55,0,3
7,7,6,6,5,448,10,10,400,750,90,0,3
7,7,6,6,5,448,10,10,400,750,115,0,3
7,7,6,6,5,448,10,10,400,750,25,0,3
7,7,6,6,5,448,10,10,400,750,85,0,3
7,7,6,6,5,448,10,10,400,750,0,98,3
7,7,6,6,5,448,10,10,400,750,85,0,3
7,7,6,6,5,448,10,10,400,750,75,0,3
7,7,6,6,5,448,10,10,400,750,145,0,3
7,7,6,6,5,448,10,10,400,750,50,0,3
7,7,6,6,5,448,10,10,400,750,120,0,3
7,7,6,6,5,448,10,10,400,750,0,40,3
7,7,6,6,5,38,10,10,400,1600,0,1095,3
7,7,6,6,5,38,10,10,400,1600,0,1175,3
7,7,6,6,5,38,10,10,400,1600,0,1150,3
7,7,6,6,5,38,10,10,400,1600,0,1160,3
7,7,6,6,5,38,10,10,400,1600,0,1160,3
7,7,6,6,5,38,10,10,400,1600,0,1200,3
7,7,6,6,5,1755,10,10,400,1200,0,343,3
7,7,6,6,5,1755,10,10,400,1200,0,317,3
7,7,6,6,5,1755,10,10,400,1200,0,408,3
7,7,6,6,5,1755,10,10,400,1200,0,483,3
7,7,6,6,5,1755,10,10,400,1200,0,359,3
7,7,6,6,5,1755,10,10,400,1200,0,278,3
7,7,6,6,5,40,10,10,400,1500,0,1050,3
7,7,6,6,5,40,10,10,400,1500,0,1056,3
7,7,6,6,5,40,10,10,400,1500,0,1104,3
7,7,6,6,5,40,10,10,400,1500,0,1050,3
7,7,6,6,5,40,10,10,400,1500,0,1122,3
7,7,6,6,5,40,10,10,400,1500,0,1068,3
7,7,6,6,74,74,10,10,700,700,0,208,3
7,7,6,6,74,74,10,10,700,700,104,0,3
7,7,6,6,74,74,10,10,700,700,0,242,3
7,7,6,6,74,74,10,10,700,700,0,136,3
7,7,6,6,74,74,10,10,700,700,0,54,3
7,7,6,6,74,74,10,10,700,700,66,0,3
7,7,6,6,74,74,10,10,700,700,0,34,3
7,7,6,6,74,74,10,10,700,700,0,308,3
7,7,6,6,74,74,10,10,700,700,56,0,3
7,7,6,6,74,74,10,10,700,700,56,0,3
7,7,6,6,74,74,10,10,700,700,0,160,3
7,7,6,6,74,74,10,10,700,700,0,104,3
7,7,6,6,74,74,10,10,700,700,150,0,3
7,7,6,6,74,74,10,10,700,700,0,172,3
7,7,6,6,74,74,10,10,700,700,194,0,3
7,7,6,6,74,74,10,10,700,700,230,0,3
7,7,6,6,74,74,10,10,700,700,0,126,3
7,7,6,6,74,74,10,10,700,700,0,34,3
7,7,6,6,74,74,10,10,700,700,0,162,3
7,7,6,6,74,74,10,10,700,700,102,0,3
7,7,6,6,74,74,10,10,700,700,126,0,3
7,7,6,6,74,74,10,10,700,700,370,0,3
7,7,6,6,74,74,10,10,700,700,90,0,3
7,7,6,6,74,74,10,10,700,700,80,0,3
7,7,6,6,74,93,10,10,700,600,612,0,3
7,7,6,6,74,93,10,10,700,600,612,0,3
7,7,6,6,74,93,10,10,700,600,612,0,3
7,7,6,6,74,93,10,10,700,600,610,0,3
7,7,6,6,74,93,10,10,700,600,608,0,3
7,7,6,6,74,93,10,10,700,600,592,0,3
7,7,6,6,74,448,10,10,700,750,505,0,3
7,7,6,6,74,448,10,10,700,750,515,0,3
7,7,6,6,74,448,10,10,700,750,505,0,3
7,7,6,6,74,448,10,10,700,750,495,0,3
7,7,6,6,74,448,10,10,700,750,550,0,3
7,7,6,6,74,448,10,10,700,750,505,0,3
7,7,6,6,74,1755,10,10,700,1200,340,0,3
7,7,6,6,74,1755,10,10,700,1200,335,0,3
7,7,6,6,74,1755,10,10,700,1200,320,0,3
7,7,6,6,74,1755,10,10,700,1200,375,0,3
7,7,6,6,74,1755,10,10,700,1200,345,0,3
7,7,6,6,74,1755,10,10,700,1200,195,0,3
7,7,6,6,93,93,10,10,600,600,40,0,3
7,7,6,6,93,93,10,10,600,600,125,0,3
7,7,6,6,93,93,10,10,600,600,40,0,3
7,7,6,6,93,93,10,10,600,600,115,0,3
7,7,6,6,93,93,10,10,600,600,125,0,3
7,7,6,6,93,93,10,10,600,600,0,45,3
7,7,6,6,93,93,10,10,600,600,0,70,3
7,7,6,6,93,93,10,10,600,600,130,0,3
7,7,6,6,93,93,10,10,600,600,0,65,3
7,7,6,6,93,93,10,10,600,600,20,0,3
7,7,6,6,93,93,10,10,600,600,0,100,3
7,7,6,6,93,93,10,10,600,600,95,0,3
7,7,6,6,93,93,10,10,600,600,0,25,3
7,7,6,6,93,93,10,10,600,600,0,80,3
7,7,6,6,93,448,10,10,600,750,486,0,3
7,7,6,6,93,448,10,10,600,750,342,0,3
7,7,6,6,93,448,10,10,600,750,498,0,3
7,7,6,6,93,448,10,10,600,750,354,0,3
7,7,6,6,93,448,10,10,600,750,378,0,3
7,7,6,6,93,448,10,10,600,750,444,0,3
7,7,6,6,93,448,10,10,600,750,462,0,3
7,7,6,6,93,448,10,10,600,750,408,0,3
7,7,6,6,93,448,10,10,600,750,468,0,3
7,7,6,6,93,448,10,10,600,750,438,0,3
7,7,6,6,93,448,10,10,600,750,444,0,3
7,7,6,6,93,448,10,10,600,750,474,0,3
7,7,6,6,93,448,10,10,600,750,408,0,3
7,7,6,6,93,448,10,10,600,750,438,0,3
7,7,6,6,93,1755,10,10,600,1200,318,0,3
7,7,6,6,93,1755,10,10,600,1200,348,0,3
7,7,6,6,93,1755,10,10,600,1200,366,0,3
7,7,6,6,93,1755,10,10,600,1200,366,0,3
7,7,6,6,93,1755,10,10,600,1200,414,0,3
7,7,6,6,93,1755,10,10,600,1200,378,0,3
7,7,6,6,448,448,10,10,750,750,0,66,3
7,7,6,6,448,448,10,10,750,750,15,0,3
7,7,6,6,448,448,10,10,750,750,15,0,3
7,7,6,6,448,448,10,10,750,750,0,156,3
7,7,6,6,448,448,10,10,750,750,0,135,3
7,7,6,6,448,448,10,10,750,750,60,0,3
7,7,6,6,448,448,10,10,750,750,159,0,3
7,7,6,6,448,448,10,10,750,750,0,234,3
7,7,6,6,448,448,10,10,750,750,69,0,3
7,7,6,6,448,448,10,10,750,750,168,0,3
7,7,6,6,448,448,10,10,750,750,189,0,3
7,7,6,6,448,448,10,10,750,750,216,0,3
7,7,6,6,448,448,10,10,750,750,0,21,3
7,7,6,6,448,448,10,10,750,750,117,0,3
7,7,6,6,448,448,10,10,750,750,0,21,3
7,7,6,6,448,1755,10,10,750,1200,0,1044,3
7,7,6,6,448,1755,10,10,750,1200,0,1062,3
7,7,6,6,448,1755,10,10,750,1200,0,1020,3
7,7,6,6,448,1755,10,10,750,1200,0,1074,3
7,7,6,6,448,1755,10,10,750,1200,0,1032,3
7,7,6,6,448,1755,10,10,750,1200,0,1020,3
7,7,6,6,38,39,10,10,1600,600,1264,0,3
7,7,6,6,38,39,10,10,1600,600,1232,0,3
7,7,6,6,38,39,10,10,1600,600,1268,0,3
7,7,6,6,38,39,10,10,1600,600,1224,0,3
7,7,6,6,38,39,10,10,1600,600,1232,0,3
7,7,6,6,38,39,10,10,1600,600,1228,0,3
7,7,6,6,38,74,10,10,1600,700,1220,0,3
7,7,6,6,38,74,10,10,1600,700,1275,0,3
7,7,6,6,38,74,10,10,1600,700,1126,0,3
7,7,6,6,38,74,10,10,1600,700,1286,0,3
7,7,6,6,38,74,10,10,1600,700,1126,0,3
7,7,6,6,38,74,10,10,1600,700,1242,0,3
7,7,6,6,38,93,10,10,1600,600,700,0,3
7,7,6,6,38,93,10,10,1600,600,610,0,3
7,7,6,6,38,93,10,10,1600,600,700,0,3
7,7,6,6,38,93,10,10,1600,600,860,0,3
7,7,6,6,38,93,10,10,1600,600,365,0,3
7,7,6,6,38,93,10,10,1600,600,735,0,3
7,7,6,6,38,448,10,10,1600,750,1396,0,3
7,7,6,6,38,448,10,10,1600,750,1412,0,3
7,7,6,6,38,448,10,10,1600,750,1448,0,3
7,7,6,6,38,448,10,10,1600,750,1412,0,3
7,7,6,6,38,448,10,10,1600,750,1448,0,3
7,7,6,6,38,448,10,10,1600,750,1424,0,3
7,7,6,6,38,38,10,10,1600,1600,199,0,3
7,7,6,6,38,38,10,10,1600,1600,470,0,3
7,7,6,6,38,38,10,10,1600,1600,227,0,3
7,7,6,6,38,38,10,10,1600,1600,470,0,3
7,7,6,6,38,38,10,10,1600,1600,0,155,3
7,7,6,6,38,38,10,10,1600,1600,514,0,3
7,7,6,6,38,38,10,10,1600,1600,67,0,3
7,7,6,6,38,38,10,10,1600,1600,0,67,3
7,7,6,6,38,38,10,10,1600,1600,0,17,3
7,7,6,6,38,38,10,10,1600,1600,254,0,3
7,7,6,6,38,38,10,10,1600,1600,166,0,3
7,7,6,6,38,38,10,10,1600,1600,260,0,3
7,7,6,6,38,38,10,10,1600,1600,155,0,3
7,7,6,6,38,38,10,10,1600,1600,0,95,3
7,7,6,6,38,38,10,10,1600,1600,155,0,3
7,7,6,6,38,38,10,10,1600,1600,266,0,3
7,7,6,6,38,38,10,10,1600,1600,0,128,3
7,7,6,6,38,38,10,10,1600,1600,244,0,3
7,7,6,6,38,38,10,10,1600,1600,0,128,3
7,7,6,6,38,38,10,10,1600,1600,326,0,3
7,7,6,6,38,38,10,10,1600,1600,260,0,3
7,7,6,6,38,38,10,10,1600,1600,0,17,3
7,7,6,6,38,1755,10,10,1600,1200,0,314,3
7,7,6,6,38,1755,10,10,1600,1200,0,311,3
7,7,6,6,38,1755,10,10,1600,1200,0,314,3
7,7,6,6,38,1755,10,10,1600,1200,0,541,3
7,7,6,6,38,1755,10,10,1600,1200,0,314,3
7,7,6,6,38,1755,10,10,1600,1200,0,288,3
7,7,6,6,38,40,10,10,1600,1500,0,596,3
7,7,6,6,38,40,10,10,1600,1500,0,186,3
